"asin","reviewRating","reviewTitle","reviewText","reviewDate"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Mac book Air laptop","Laptop arrived in promised time. Perfect shape. Very pleased","Reviewed in the United States on January 9, 2025"
"B0B3C5H787","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Great Price","My daughter loves it and the price was right. Fast shipping but it was just left outside and no signature required","Reviewed in the United States on December 12, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love! Coming from a Windows girlie","Switched from Dell to this and omg love. Love adding to my apple farm collection. It’s heavier than I thought but super nice and portable. The screen quality is awesome. So clear. Easy to use with phone and def not switching back to windows","Reviewed in the United States on December 21, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Works amazing","No complaints. Well it’s not touch screen but I should’ve known that and I don’t care too much. Sleek, fast, functional","Reviewed in the United States on December 28, 2024"
"B0B3C5H787","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Good deal and great products","got this from black friday, it was affordable and well function MacBook. if you look for MacBook, this should be the one","Reviewed in the United States on December 11, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Met my expectation","I ordered the product and it came as I had expected, no more no less.","Reviewed in the United States on January 2, 2025"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    fabulous","My last MacBook was a 2012 model and it died a week ago! Hopefully, this one lasts as long","Reviewed in the United States on December 29, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Premium laptop when portability counts","Improved keyboard, great display, and unbeatable battery life in a lightweight, sturdy package.  I'm using the 13" 16gB RAM model for software development.  It has two USB-C ports and a magsafe charging port (unused as  I charge it thru USB-C).  I've been an Apple customer for 20 years, and this is quite an improvement over my 2019 13" MacBook Pro.","Reviewed in the United States on December 4, 2024"
"B0B3C5H787","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    So far so good","So far so good, expensive for an old model but good.","Reviewed in the United States on December 13, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    MacBook Air","Brand new. Flawless device. I purchased for school and it's amazing.","Reviewed in the United States on January 3, 2025"
"B0B3C5H787","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Don't get midnight color","Excellent computer! My last macbook air lasted 10 years before slowing down.As other people have said though, the midnight color shows fingerprints really badly. I read those other reviews and took the risk anyway. Don't do it!! Get one of the other colors!!","Reviewed in the United States on November 18, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    MacBook Air m2 16gb ram and 256gb","Me and my sister got these laptops at a decent price range for these laptops and we just got them and we both played around with them and they run very fantastic and I got to say the battery life and the video quality and music sound is very good and the battery capacity is at 100% and the picture is really fantastic and I got to say this might be the best laptop that I ever bought. Way to go apple.","Reviewed in the United States on December 2, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    LA MEJOR!","La mejor macbook que he tenido en años!","Reviewed in the United States on January 4, 2025"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Good as advertised.","Good as advertised.  Remember, you can always add an external drive.","Reviewed in the United States on December 29, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    ease of use","LOVE IT","Reviewed in the United States on January 7, 2025"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great computer, great price!","Great computer for the price! Does everything I need!!","Reviewed in the United States on December 27, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Very happy with this purchase","M2 chip is lightning fast and everything works well. Very solidly built!","Reviewed in the United States on December 23, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    Muy buena compra","Muy buena compra","Reviewed in the United States on December 27, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Amazing!","Simply a stunning machine. Does what you need it to and still will impress you in other ways. If you’ve been thinking of getting one for a while like I had had been, “treat yo self” and get it. 😎","Reviewed in the United States on December 2, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    AMAZING laptop","It arrived in perfect conditions, so happy with my purchase","Reviewed in the United States on December 16, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great Laptop and Price Value","Laptop was used as a gift which met all specifications.","Reviewed in the United States on December 16, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great Price and it is apple","Great laptop at a great price.","Reviewed in the United States on December 18, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Good quality for the price","My son is using it for college and loves the ease of setting it up and using it for everything for his classes","Reviewed in the United States on December 8, 2024"
"B0B3C5H787","3.0 out of 5 stars","3.0 out of 5 stars







  
  
    Disappointed","Got my laptop and everything seemed fine til I found out this laptop doesn't support two moniters. Which is kind of a big deal for me. Not sure why the newer Mac models can't run more than two moniters but I was dissapointed.","Reviewed in the United States on February 3, 2025"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    Excelente compra","Perfecto complemento para la universidad y el trabajo","Reviewed in the United States on December 16, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    She’s gorgeous","Beautiful MacBook Air and runs so smoothly. Super easy to transfer my other Macs data onto this because the directions are easy to follow. Expensive but it’s worth it!","Reviewed in the United States on December 8, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Nice, Fast, and sleek","Its great! Battery life is amazing, looks great and runs fast!","Reviewed in the United States on December 13, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Just order it.","Received my order very quick (1 day). Package was intact with no damage. The device itself is amazing. Long time Apple use and this is my second M2 MBA and love it. The M2 with 16GB for $749 is a killer deal. Im very pleased.","Reviewed in the United States on November 21, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love it","Love it so far. Battery lasts ages. Isn’t too heavy. Great option for this price.","Reviewed in the United States on December 18, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    Recomenado","Excelente Producto y tiempo de entrega","Reviewed in the United States on December 18, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Best laptop purchase","Great laptop and super light","Reviewed in the United States on December 12, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great laptop","Great laptop with good ram. The M processor is efficient and silent.","Reviewed in the United States on December 5, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great quality","","Reviewed in the United States on December 14, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Best macbook to buy","Buy this macbook, m2 is way better then m1 and will last way longer then m1. This macbook looks modern and will hold its value way better then the macbook air m1. It just looks nicer and is built better. Trust me","Reviewed in the United States on November 12, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Loveee my Mac book","","Reviewed in the United States on December 18, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    M2 MacBook Air","So far so good. Pretty much brand new and easy to transfer all my files with migration assistance.","Reviewed in the United States on December 2, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    Perfect","Estaba preocupado porque es un paquete caro y frágil, pero llegó todo correcto, todo bien embalado, funciona de maravilla, 0 errores de fábrica.","Reviewed in the United States on December 2, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    All around excellent","I was torn between the M2 and M3 MacBooks but decided I wanted to save the $100 and get the M2, since I’m not doing anything too crazy. This really has been such an excellent laptop. My first new Mac in 14 years,the battery lasts a very long time, screen and sound quality are great, comfortable to use. I did have to get an adapter for other ports since it only has USB C but I honestly use it very rarely. Hoping it lasts as long as my previous Mac!","Reviewed in the United States on September 14, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Fast and very capable computer","I bought this MacBook Air to replace my old 2011 model. I considered buying an M3 model, but this one costs a lot less. Also, having experienced with 4GB Ram and 128 GB storage, I decided to go with the 16 GB Ram and 512 GB storage. I was not disappointed! This Mac is fast! The 2011 model served me well for 13 years, and I sure believe this one will do as well.","Reviewed in the United States on September 9, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    great product","very good price.","Reviewed in the United States on November 23, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Just awesome","Loved it, my first Mac book!","Reviewed in the United States on November 26, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Brilliant...","machine! This thing is amazing! I've been working off my phone and/or iPad for so long, and have been needing a REAL computer. Picture, sound, versatility, battery life, and so on, are all top notch! Having been an iPhone and iPad user for quite some time, this MacBook Air was/is super easy to learn. I'm very happy with this purchase, and the price was outstanding as well!","Reviewed in the United States on August 14, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great for school","This computer is great for people in collage or high school. Its light weight allows it to be moved around to many places, which allows me to easily bring it to my friends place to work on projects with them. And if you are doing simple things like scrolling the web or chatting with friends on a service like discord, then the battery life lasts a very long time. But the front facing camera isn't really up-to-par with the modern standards today. So if you plan to use this for zoom, or google meet you may want to consider a webcam if you really care about the camera quality. The screen quality is nice, the colors are vibrant and it can get really bright too. If you have an iPhone there are many useful features that connect the phone with the computer. Airdrop is nice when sending research links from my phone to my computer for school slideshows, it is fast and easy. Also, I can send messages to all of my friends from my Mac, and all of my contacts and notes are synced from my phone to my Mac too. But if you do not have an iPhone, I may consider a different brand because the Mac isnt good  with all of the Apple features like iCloud, and it would be a waste of money.","Reviewed in the United States on July 19, 2023"
"B0B3C5H787","3.0 out of 5 stars","3.0 out of 5 stars







  
  
    Didn’t last 2 years","Bought this for my son for Xmas 2022.  It’s dead dead.  Even Best Buy can’t fix it .  Not worth the 1300 I paid .  Never again will I trust apple","Reviewed in the United States on November 4, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    MacBook","Best purchase I have ever made.It's lightweight, love the silver color, comfortable to use as the keyboard is backlitExcellent quality for the price.Definitely worth the money.","Reviewed in the United States on August 25, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It's a MAC!","After years of using a Dell from a previous job, I'm back to my Mac!  Love, love, love!","Reviewed in the United States on September 12, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Impressed","Well packaged,  delivery within time. Quality is excellent, just as advertised. Starlight is just perfect for me. I love it👌","Reviewed in the United States on September 12, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Amazing laptop","Love how slim and light weight this is. If you own an iPhone the integration is perfect. You can manage your messages, calls, & emails on this device. Everything syncs up beautifully!  The device is very fast and I upgraded to the 512gb SSD. You get the dual 35w charger with this and it charged mine from 50% to full in less than 45 mins while using it. The magnet charging cable is braided and color coded with a light indicator while charging. I am shocked how fast this machine moves and what quality the hidden speakers are. Phone calls and FaceTime are flawless. The new web cam is a welcome upgrade and the notch for it is subtle. The trackpad and keyboard are top notch and respond perfectly. This is worth every penny. I went with silver since that new midnight color is prone to scuffs and scratches showing. No fingerprints show on this silver and it’s a very classic look. If you’re on the fence go for it. You won’t be disappointed. No more windows stuff for me.","Reviewed in the United States on August 22, 2022"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Absolutely amazing","Getting and opening and using this laptop is exactly like using and buying one from the Apple Store.","Reviewed in the United States on July 20, 2024"
"B0B3C5H787","1.0 out of 5 stars","1.0 out of 5 stars







  
  
    First Mac and Last","I’ve always used windows computers so this is way different. Have used an iPad, so there’s some familiarity. Love the lighted keyboard and it’s lightweight overall. Battery lasts a long time.  It’s not a touch screen which I thought it was. Wish you could change the name of SIRI to something else especially when you change the voice. Maybe you can? And, i’ve just not discovered it yet.  Miss internal optical readers, sigh. Oh well.Update 01/21/2025 - I hate this computer.  So absolutely sorry I bought it.  I cant figure out what it is doing half the time.  It does weird stuff on its own.  There are too many steps just to copy or delete a text in a message or email.  The mouse pad also has a mind of its own and requires really hard contact to get the cursor to move.  Then all of a sudden I cant get the cursor to move at all.  Half the time I cannot get the up/down arrows to scroll in a screen. Blaaaaaahhhhh.","Reviewed in the United States on January 12, 2025"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Modern laptop for personal use","The color, specification and size are my preference. It's worth the price.","Reviewed in the United States on August 1, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Amazing","Live everything about it","Reviewed in the United States on August 14, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great little laptop","This was just what I was hoping it would be. It’s easy to toss around in my backpack. It’s fast and has wonderful graphics. I  retired recently but still need a laptop and this does just about everything. I can even charge it on the same C cable I use for everything else although it does have a magnetic charging cable as well. I bought a 100 watt charging block with ports for everything and with that and whatever other electronics I need I still have a light backpack. It’s heavier than previous models but it’s put together better too, not to mention I got the upgraded memory as well. Great Apple product as usual.","Reviewed in the United States on July 29, 2023"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    luv it. its just like using my iPhone","luv it","Reviewed in the United States on August 7, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Nice laptop , very convenient for high school teens","13.6 inch screen and fast response ram, like it , thanks","Reviewed in the United States on June 21, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Fantastic","My children are using these for their school and sometimes use them to play online games. They had never used a Mac before, but had used iPads, and had a small learning curve for these and were quickly comfortable using them on a daily basis. I know these are quality products that will last them a long time, which is why I wanted to put the money in now, so that we didn't have to buy a new laptop every 2 years. Very happy with our purchase.","Reviewed in the United States on July 4, 2023"
"B0B3C5H787","1.0 out of 5 stars","1.0 out of 5 stars







  
  
    New Macbook Air lasted only 7 weeks!","At first I was very happy with my Macbook Air. However, only 7 weeks after receiving it, the keyboard and track pad both failed simultaneously and I had to take it to an Apple Genius Bar to be shipped for repair. This would be an over $550 repair except I am clearly in the warranty period (received in December and repair needed in January!) This laptop had never left my bedroom and is used basically for sending and receiving emails. Surely, Apple and Amazon should be expected to do better! Now I don't have a computer for a week.","Reviewed in the United States on January 25, 2025"
"B0B3C5H787","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Excellent product, tho does not play nice with Google Drive","It is fast, light, awesome screen....the full package. My only complaint is it is sluggish if I am working on documents on Google Drive that are synced locally and google drive is on. Opening a pdf takes 3-8 seconds, working on one is frustrating because of what feels like a huge latency.This is not the case on my 2018 MacBook pro so there is something going on in the background.Working on non-Google Drive docs is a breeze.","Reviewed in the United States on February 16, 2023"
"B0B3C5H787","2.0 out of 5 stars","2.0 out of 5 stars







  
    Defectuosa despues de un mes de uso","En menos de un mes de uso noté una franja vertical que cambiaba la tonalidad real del color de la pantalla, el servicio al cliente de amazon me redirigio al servicio al cliente de Apple el cual confirmó que se trataba de un defecto de fabrica, apple decidió cambiar la pantalla y convirtió una computadora completamente nueva en una rescontruida sin darme ninguna otra opción.","Reviewed in the United States on September 10, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Price is so affordable.","Working great.","Reviewed in the United States on June 7, 2024"
"B0B3C5H787","2.0 out of 5 stars","2.0 out of 5 stars







  
  
    Battery is draining quickly","Battery is draining quickly.","Reviewed in the United States on December 30, 2024"
"B0B3C5H787","5.0 out of 5 stars","5.0 out of 5 stars







  
    Excelente producto","Llego en óptimas condiciones","Reviewed in the United States on May 8, 2024"
"B0B3C5H787","2.0 out of 5 stars","2.0 out of 5 stars







  
  
    Sent the wrong color","Ordered starlight. Received grey. This is an expensive product to make a mistake like that.","Reviewed in the United States on November 15, 2024"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Absolutely Amazing and one of the greatest laptops I've ever owned","If any of you have ever used a windows laptop you know how it can be clunky at times, it can feel warm or even over heat, and sometimes the battery life is awful. This laptop does the opposite of all of that.

I've owned this laptop for a month now. I've never once even felt that it was warm even when I was playing games. Everything on this laptop feels smooth and not once has this laptop blue screened, randomly shut down, or any applications crashed.

If you want a smooth fast laptop with absolutely amazing battery life that never gets hot or even warm? This is the laptop and I'm extremely happy I bought this. It is worth every dollar.","Reviewed in the United States on January 11, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Great little present","Bought for my husband, for home use. The 2024 MacBook Air with the M3 chip is a fantastic laptop for anyone who needs a powerful, portable, and stylish machine. Its exceptional performance, stunning display, and all-day battery life make it a top contender in the premium laptop market.","Reviewed in the United States on January 22, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 One of the best laptops for the buck!!","This MacBook is so good. It's lightweight and fast. The gray colour is beautiful. A must buy if you are an Apple fanboy/girl.","Reviewed in the United States on February 3, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Nice laptop","I bought this laptop this past November and am very happy with it. I upgraded from the M1 Airbook and have no regrets. The MagSafe connector for charging is much better than having to use a USB-C cable. It's a fast computer and battery life is pretty good. I don't use it for any heavy duty applications, but just everyday web surfing, email checking, etc.","Reviewed in the United States on January 22, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 My MAC computer","First time using an apple computer. I love it. SIRI is a very helpful option. The functionality, screen quality, color and sound are exceptional. I guess technical skills and adaptability are a plus. The price is very reasonable, for the quality. Less expensive than my IPhone.","Reviewed in the United States on December 28, 2024"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Great laptop","I know I’m late to the game but this is my first MacBook and I’m beyond happy with my purchase. Great quality and easy set up. I highly recommended this laptop.","Reviewed in the United States on January 31, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Great laptop, too small for my workflow","Objectively speaking, the M3 16 gb ram w/ 512 storage is a 5-star computer all day, so I am giving 5-stars.

This is a great device, but everyone already knows that, so I am focusing on two big considerations that I had - specs and size. I am just a layperson who primarily uses this device for office work.

In sum, wish I could keep this one, but it's just too small. This size is will be great for many users. Further, I will not ever buy a base model (8/256), but many people would probably be fine with base model.

Specs-

I originally bought a base model M2 (8/256) but swapped it out for the M3 16/512. With a brand new base model M2, I was constantly using memory swap and in yellow memory pressure. This happened immediately and took almost nothing. In addition, I only had ~80 gb of memory left after MacOS, iMessage, etc. took up most of the space on my hard-drive. I spent 2 days trouble-shooting this issue with Apple - turns out my only real option was to spec up. I bought the base model thinking I would be okay since I use cloud based services for everything. I was wrong. For ME, the super savings on the base model are NOT worth it. The savings will be worth it for other people with different needs and preferences. (And, again, I am a just layperson w/ tech. Just trying to share my lay opinion from my experience. Take with grain of salt.)

Size-

I actually love the size of the 13-inch, but for my work use, the screen is just too small. I use this laptop for work and personal, but my workflow is the most important consideration. I tend to multitask and juggle multiple word processing documents, pdfs, excel spreadsheets, and internet browser tabs. I also use split screen. I just cannot see enough text at once when I review documents - this causes decreased productivity and a far less comfortable experience.

So, I have to size up to the 15-inch. If this was JUST a personal laptop, I would keep the 13-inch and absolutely love it.

Also, I went to a store and tested out both sizes before purchasing, but that did not help me. Unfortunately, I had to test drive with my actual workflow before I realized the 13-inch was insufficient for my needs.

Oh, one other thing. I love the midnight color. But all the fingerprint concerns are 100% legit (even with the M3, which I really did not notice the supposed improvement). I happen to find the beautiful color to be worth the fingerprints, but if that bothers you - do not buy midnight.

Good luck, everyone!","Reviewed in the United States on June 14, 2024"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Great laptop","This has been a great laptop for work purposes. It is fast with zoom and to complete work. The camera has been good quality for zooming.","Reviewed in the United States on January 31, 2025"
"B0CX21ZSBM","4.0 out of 5 stars","4.0 out of 5 stars
 Screen is Damaged after little useage","I like the idea of having a MacBook Air laptop. I have had one in the past and it worked out well. This one is taking me a bit to get used to and the screen is already damaged after very little use. (I just pulled it out of the box a couple of days ago.). It’s also heavier than I remembered. It won’t keep me from getting a new one when I get the chance, but it is a little disappointing to have a damaged screen after so little time using it.","Reviewed in the United States on February 19, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars
 Excellent Purchase","I waited a couple of months before I posted this review. I wanted to make certain that I had no issues with my MacBook Air 13-inch laptop before I offered any comments.

All I can really say is the it's an Apple product which I have found over the to be nothing short of excellent quality over the years. I am very pleased my purchase.

I would also add that when I made the purchase, the Amazon website stated that I needed to wait 4 to 5 weeks for delivery. This was prior to Christmas so I understood the wait time. However, my laptop arrived within 6 days to my surprise. Thanks","Reviewed in the United States on January 19, 2025"
"B0CX21ZSBM","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Beautiful machine, steep learning curve if you've never had a Mac","When my beloved iPad Pro started rejecting its Smart Keyboard, I started looking for a replacement device - after replacing the Smart Keyboard. I did a lot of research and decided that a MacBook Air might suit my needs better since the keyboard for the iPad Pro was the source of my problems with it. I thought since the MacBook Air is in the Apple family, and since I also have an iPhone,  that the MacBook Air would work seamlessly and synch up with both the other Apple devices with no problems. Silly, silly me.The adjustment has been great because I have not used an actual laptop in years and have never used a Mac machine of any kind. I have read that it may take a couple of months to adjust so I am really trying to love it.Not being a tech person, I thought it might be helpful to others who are considering this purchase to share my thoughts.What I like: The MacBook Air is very thin and beautiful. (Thinner is always better, right?) The action of the keyboard is stellar - so smooth! - and the resolution of the screen is sharp and clear. I am able to share pictures and videos across all three Apple devices, which is why I chose the MacBook. The battery lasts for days, which is super impressive.What I don't like: The devices do not synch up as seamlessly as I thought they would. I am sure it is due to my inexperience with Mac laptops, but I would have thought it would all have been automatic with entry of my Apple ID and password. For me, the learning curve seems fairly steep, but it is because I haven't used a laptop of any kind in years (I've used only my iPad Pro) and have never used a MacBook at all.I am already happy with the purchase since the keyboard doesn't keep disconnecting like on my iPad Pro, making it necessary to utter profanities and throw the keyboard in the floor. (Not that I've ever done either of those things.) So I think it is going to be a good fit for me once I adjust to the fact that it is a laptop and not an Ipad and stop touching the screen!","Reviewed in the United States on October 18, 2024"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    the best deal to get macOS AND Windows in your bag.","M3 / 16gb macbook air with full 1 yr apple warranty for hundreds less. Came factory sealed in original packaging. With my usage - about 2 hours a day - i charge it less than once a week.Installed VMware Fusion (free) and Windows 11 for ARM and now have both environments in a very long lasting and super portable package. Even with windows running and giving 8gb to both OS'es, I do not feel any sluggishness on either side. Having no fan means I dont have to worry about sitting it on my lap.","Reviewed in the United States on January 23, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Finally transitioned from Windows to Apple ..","Having all the Apple products (iPhone, iPad, iwatch) decided might as well transition to an Apple laptop so that I can have everything “sync”d. As expected , setup was easy and all apps/settings from iPhone were easily sync’d.Just the perfect size, light and enough battery hours.No complains based on the easy of use.","Reviewed in the United States on February 6, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    I’m in LOVE!","Not only did Amazon beat everyone’s price, it’s my dream replacement! It took a little while to reach me but it was the holidays.I don’t need to review Apple products because they are what they are, which is excellent!","Reviewed in the United States on February 17, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Most important thing is to load files and then apps.","Great product, transferred my files from my Mac Pro. Had a problem with migrating all my files but the apple tech support was great! Load your files first and then your apps and everything worked fine.","Reviewed in the United States on February 15, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love it! :)","I've had this computer for about 2 months now and I love it. I use it more for school and craft stuff. I wish the storage were a little bit more for the price but it is worth it! I've had an 8 GB one for a while, but when that died down I needed a new one and this was worth every penny. No issues with the setup and also transferring over files from my old Macbook to this one.","Reviewed in the United States on January 23, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love my Mac","This is the perfect size laptop for me. It is light weight so it's easy to take with me whether I am commuting back and forth from the office or traveling.  It fits easily into all of my work bags.  I am a fan!","Reviewed in the United States on February 5, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Apple 2024 MacBook Air 13","Wife loves her new 2024 MacBook Air. This replaced her MacBook Air 13-inch from 2013. Huge improvement for her. Only reason we replaced her 2013 Air was it was 11yrs old and Apple could no longer upgrade the iOS. Won't buy anything but a Mac!","Reviewed in the United States on February 6, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Mackbook","I do the jump from my 2017 apple MacBook to the M3 and the speed the weigh and the system is another level. Amazon make it easy to buy it on the Cyber Monday with good prices and the Apple care bundle.","Reviewed in the United States on February 8, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
    Mi primer Macbook, excelente experiencia!","mas de 20 años usando windows y este año decidí pasarme al ecosistema de apple. No ha sido una transición fácil, los comandos y las costumbres marcan, sin embargo los beneficios han sido muy notorios:Inicio inmediato del sistema, ningún lag pese a que uso múltiples exploradores y programas al tiempo, imagen impecable, muy buena duración de batería, excelente integración con tu iPhone, conectividad perfecta.Sobre el color, es muy elegante y me ha gustado mucho, con los case combina muy bien y no molesta para las huellas sobre el material.Por mejorar podría ser el material de las teclas que asume un desgaste de huella prematuro y se va viendo brillante, aunque veo que es fácil y económico comprarlas y cambiarlas con los años.","Reviewed in the United States on December 27, 2024"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Must buy!!)","Wow such a gorgeous laptop. It’s fast, easy to use, and high quality. I love how it connects to my apple watch and my iphone. It came in perfect condition too! I was worried maybe i shouldnt have bought it off amazon but it’s literally perfect. I also bought a case and a sleeve for it. This was a gift from my parents as i’m going back to school and it’s literally perfect!","Reviewed in the United States on January 22, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    This laptop is AMAZING! (Silver MacBook Air M3 16GB RAM, 256 GB Storage)","What a laptop! I love this machine. The 16 GB ram is superb for users who are just browsing the web, using this machine for work, watching videos, etc. If you are dependent for heavier workloads consider either the 24 GB RAM model or a base MacBook Pro. Right now the RAM is being used around 8-10 GB out of 16 GB. So thankful apple upgraded their RAM to 16 GB for free. This laptop won't let you down.","Reviewed in the United States on January 17, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Tool for life","It's an Apple laptop: everything works great.  The touchpad is perfect and keyboard woes are well in the past (butterfly can trigger).  Underneath is *nix, available in the Terminal, so all good. Battery lasts long enough you can rely on it for many hours.","Reviewed in the United States on February 2, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It's exactly as you expect","This is my first Mac purchase, my second on Amazon, and my second time shipping to my country. The MacBook is exactly as described. Like all Apple products, it has a fantastic finish. I have no complaints about its performance (even though I'm not a huge MacBook fan). The product arrived in perfect condition.","Reviewed in the United States on January 29, 2025"
"B0CX21ZSBM","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great packing","The product is what it saysWas impressed with how packaged  and easy set up","Reviewed in the United States on February 14, 2025"
